DATAFLOW,LAST UPDATE,freq,unit,frequenc,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NAT,SI,2014,17.8,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NAT,SK,2014,15.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NAT,TR,2014,75.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NAT,UK,2014,10.1,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,AT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,BE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,BG,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,CY,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,CZ,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,DE,2014,32.2,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,DK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,EE,2014,14.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,EL,2014,38.6,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,ES,2014,47.0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,EU27_2020,2014,38.0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,EU28,2014,37.3,e
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,FI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,HR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,HU,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,IE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,IS,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,IT,2014,40.9,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,LT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,LU,2014,34.3,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,LV,2014,29.0,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,MT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,NO,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,PL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,PT,2014,3.3,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,RO,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,SE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,SI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,SK,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,TR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y45-64,NEU28_FOR,UK,2014,32.0,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,AT,2014,22.4,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,BE,2014,5.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,BG,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,CY,2014,33.2,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,CZ,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,DE,2014,14.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,DK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,EE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,EL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,ES,2014,26.7,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,EU27_2020,2014,16.4,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,EU28,2014,17.7,e
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,FI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,HR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,HU,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,IE,2014,13.3,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,IS,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,IT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,LT,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,LU,2014,8.9,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,LV,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,MT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,NO,2014,6.7,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,PL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,PT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,RO,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,SE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,SI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,SK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,TR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,EU28_FOR,UK,2014,24.9,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,AT,2014,21.9,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,BE,2014,20.7,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,BG,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,CY,2014,30.6,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,CZ,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,DE,2014,22.2,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,DK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,EE,2014,17.7,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,EL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,ES,2014,47.7,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,EU27_2020,2014,29.8,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,EU28,2014,30.2,e
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,FI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,HR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,HU,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,IE,2014,18.1,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,IS,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,IT,2014,39.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,LT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,LU,2014,10.4,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,LV,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,MT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,NO,2014,6.3,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,PL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,PT,2014,2.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,RO,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,SE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,SI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,SK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,TR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,FOR,UK,2014,32.7,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,AT,2014,10.5,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,BE,2014,9.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,BG,2014,16.2,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,CY,2014,26.2,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,CZ,2014,8.2,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,DE,2014,10.0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,DK,2014,4.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,EE,2014,11.8,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,EL,2014,18.5,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,ES,2014,17.2,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,EU27_2020,2014,14.1,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,EU28,2014,13.5,e
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,FI,2014,9.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,HR,2014,26.1,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,HU,2014,15.0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,IE,2014,17.9,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,IS,2014,12.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,IT,2014,15.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,LT,2014,13.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,LU,2014,10.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,LV,2014,17.2,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,MT,2014,18.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,NO,2014,9.9,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,PL,2014,15.4,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,PT,2014,10.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,RO,2014,22.4,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,SE,2014,10.7,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,SI,2014,19.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,SK,2014,18.2,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,TR,2014,77.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NAT,UK,2014,9.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,AT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,BE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,BG,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,CY,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,CZ,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,DE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,DK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,EE,2014,18.7,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,EL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,ES,2014,63.1,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,EU27_2020,2014,42.6,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,EU28,2014,42.8,e
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,FI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,HR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,HU,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,IE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,IS,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,IT,2014,46.6,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,LT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,LU,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,LV,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,MT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,NO,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,PL,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,PT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,RO,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,SE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,SI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,SK,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,TR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y55-64,NEU28_FOR,UK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,AT,2014,6.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,BE,2014,15.2,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,BG,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,CY,2014,18.3,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,CZ,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,DE,2014,30.0,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,DK,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,EE,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,EL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,ES,2014,16.9,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,EU27_2020,2014,18.3,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,EU28,2014,18.3,e
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,FI,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,HR,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,HU,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,IE,2014,12.3,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,IS,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,IT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,LT,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,LU,2014,5.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,LV,2014,0,
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,MT,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,NO,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,PL,2014,,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,PT,2014,4.8,u
ESTAT:HLTH_EHIS_AL1C(1.0),21/03/19 23:00:00,A,PC,NVR_NM12,M,Y65-74,EU28_FOR,RO,2014,0,
